team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Minnesota,1Q,2,15,9,1,Normal,run,8,successful,0.60,,0.63,0.63,M.Ibrahim,,,N.Igbinoghene,,1,,24-M.Ibrahim pushed ob at AUB 27 for 8 yards (4-N.Igbinoghene).
Minnesota,1Q,2,16,10,2,Normal,run,3,successful,0.67,,0.67,0.67,R.Smith,,,D.Brown,C.Carter,0.5,0.5,"1-R.Smith to AUB 24 for 3 yards (5-D.Brown,47-C.Carter)."
Minnesota,1Q,2,17,11,1,Normal,run,1,not successful,0.57,,0.60,0.70,T.Morgan,,,G.Walker,,1,,2-T.Morgan scrambles to AUB 23 for 1 yard (97-G.Walker).
Minnesota,1Q,2,18,12,2,Normal,run,1,not successful,0.50,,0.55,0.73,M.Ibrahim,,,D.Hall,,1,,24-M.Ibrahim to AUB 22 for 1 yard (29-D.Hall).
Minnesota,1Q,2,19,13,3,Normal,pass,,not successful,,0.50,0.50,0.67,,T.Morgan,T.Johnson,,,,,2-T.Morgan incomplete. Intended for 6-T.Johnson.
Minnesota,1Q,3,24,15,1,Normal,run,-1,not successful,0.44,,0.46,0.69,R.Smith,,,Z.McClain,,1,,1-R.Smith to MIN 24 for -1 yard (35-Z.McClain).
Minnesota,1Q,3,25,16,2,Normal,pass,,not successful,,0.40,0.43,0.64,,T.Morgan,C.Autman-Bell,,,,,2-T.Morgan incomplete. Intended for 7-C.Autman-Bell.
Minnesota,1Q,3,26,17,3,Normal,pass,,not successful,,0.33,0.40,0.60,,T.Morgan,M.Ibrahim,,,,,2-T.Morgan incomplete. Intended for 24-M.Ibrahim.
Minnesota,1Q,3,27,18,4,Normal,punt,,successful,,,0.44,,,,,,,,,"47-J.Herbers punts 37 yards from MIN 24. 6-C.Tutt to AUB 40, FUMBLES. 41-T.Barber to AUB 40 for no gain."
Minnesota,1Q,3,28,19,1,Normal,pass,7,successful,,0.43,0.47,0.56,,T.Morgan,C.Autman-Bell,O.Pappoe,,1,,2-T.Morgan complete to 7-C.Autman-Bell. 7-C.Autman-Bell pushed ob at AUB 33 for 7 yards (10-O.Pappoe).
Minnesota,1Q,3,29,20,2,Normal,pass,17,explosive,,0.50,0.50,0.53,,T.Morgan,T.Johnson,N.Igbinoghene,,1,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson pushed ob at AUB 16 for 17 yards (4-N.Igbinoghene).
Minnesota,1Q,3,30,21,1,Red Zone,run,16,explosive,0.50,,0.53,0.56,M.Ibrahim,,,,,,, 24-M.Ibrahim runs 16 yards for a touchdown.
Auburn,1Q,3,33,5,1,Normal,pass,6,successful,,0.50,0.25,0.50,,B.Nix,A.Schwartz,C.Durr,,1,,10-B.Nix complete to 5-A.Schwartz. 5-A.Schwartz pushed ob at AUB 41 for 6 yards (16-C.Durr).
Auburn,1Q,3,34,6,2,Normal,pass,5,successful,,0.67,0.40,0.40,,B.Nix,A.Schwartz,,,,,10-B.Nix complete to 5-A.Schwartz. 5-A.Schwartz to AUB 46 for 5 yards.
Auburn,1Q,3,35,7,1,Normal,pass,4,not successful,,0.50,0.33,0.33,,B.Nix,A.Schwartz,C.Durr,,1,,10-B.Nix complete to 5-A.Schwartz. 5-A.Schwartz pushed ob at AUB 50 for 4 yards (16-C.Durr).
Auburn,1Q,3,36,8,2,Normal,run,1,not successful,0.00,,0.29,0.43,D.Williams,,,C.Durr,,1,,3-D.Williams to MIN 49 for 1 yard (16-C.Durr).
Auburn,1Q,3,37,9,3,Normal,run,3,not successful,0.00,,0.25,0.50,B.Nix,,,T.Devers,C.Coughlin,0.5,0.5,"10-B.Nix scrambles to MIN 46 for 3 yards (12-T.Devers,45-C.Coughlin)."
Minnesota,1Q,4,40,22,1,Normal,run,13,successful,0.55,,0.55,0.58,M.Ibrahim,,,D.Thomas,,1,,24-M.Ibrahim to MIN 23 for 13 yards (24-D.Thomas).
Minnesota,1Q,4,41,23,1,Normal,run,4,not successful,0.50,,0.52,0.60,M.Ibrahim,,,J.Davis,,1,,24-M.Ibrahim to MIN 27 for 4 yards (13-J.Davis).
Minnesota,1Q,4,42,24,2,Normal,pass,,not successful,,0.44,0.50,0.57,,T.Morgan,B.Spann-Ford,,,,,2-T.Morgan incomplete. Intended for 88-B.Spann-Ford.
Minnesota,1Q,4,43,25,3,Normal,pass,2,not successful,,0.40,0.48,0.55,,T.Morgan,R.Bateman,J.Davis,,1,,2-T.Morgan complete to 13-R.Bateman. 13-R.Bateman to MIN 29 for 2 yards (13-J.Davis).
Auburn,2Q,4,45,12,1,Normal,pass,,not successful,,0.40,0.22,0.44,,B.Nix,S.Williams,,,,,10-B.Nix incomplete. Intended for 18-S.Williams.
Auburn,2Q,4,46,13,2,Normal,pass,14,successful,,0.50,0.30,0.40,,B.Nix,A.Schwartz,B.St-Juste,,1,,10-B.Nix complete to 5-A.Schwartz. 5-A.Schwartz pushed ob at AUB 46 for 14 yards (25-B.St-Juste).
Auburn,2Q,4,47,14,1,Normal,pass,6,successful,,0.57,0.36,0.36,,B.Nix,S.Williams,C.Durr,,1,,10-B.Nix complete to 18-S.Williams. 18-S.Williams to MIN 48 for 6 yards (16-C.Durr).
Auburn,2Q,4,48,15,2,Normal,run,1,not successful,0.00,,0.33,0.42,K.Martin,,,M.Sori-Marin,,1,,9-K.Martin to MIN 47 for 1 yard (55-M.Sori-Marin).
Auburn,2Q,4,49,16,3,Normal,pass,,not successful,,0.50,0.31,0.38,,B.Nix,E.Stove,,,,,10-B.Nix incomplete. Intended for 12-E.Stove.
Minnesota,2Q,6,51,27,1,Normal,pass,8,successful,,0.45,0.50,0.52,,T.Morgan,T.Johnson,,,,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson to MIN 16 for 8 yards.
Minnesota,2Q,6,52,28,2,Normal,run,2,successful,0.54,,0.52,0.54,R.Smith,,,,,,,1-R.Smith runs ob at MIN 18 for 2 yards.
Minnesota,2Q,6,53,29,1,Normal,run,3,not successful,0.50,,0.50,0.56,M.Ibrahim,,,Z.McClain,,1,,24-M.Ibrahim to MIN 21 for 3 yards (35-Z.McClain).
Minnesota,2Q,6,54,30,2,Normal,pass,11,successful,,0.50,0.52,0.54,,T.Morgan,T.Johnson,D.Thomas,,1,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson to MIN 32 for 11 yards (24-D.Thomas).
Minnesota,2Q,6,55,31,1,Normal,run,31,explosive,0.53,,0.54,0.56,R.Smith,,,R.McCreary,,1,,1-R.Smith pushed ob at AUB 37 for 31 yards (23-R.McCreary).
Minnesota,2Q,6,56,32,1,Normal,pass,,not successful,,0.46,0.52,0.54,,T.Morgan,C.Autman-Bell,,,,,2-T.Morgan incomplete. Intended for 7-C.Autman-Bell.
Minnesota,2Q,6,57,33,2,Normal,run,1,not successful,0.50,,0.50,0.55,T.Morgan,,,D.Brown,,1,,2-T.Morgan to AUB 36 for 1 yard (5-D.Brown).
Minnesota,2Q,6,58,34,3,Normal,pass,34,explosive,,0.50,0.52,0.53,,T.Morgan,R.Bateman,J.Peters,,1,,2-T.Morgan complete to 13-R.Bateman. 13-R.Bateman to AUB 2 for 34 yards (15-J.Peters).
Minnesota,2Q,6,59,35,1,Red Zone,pass,2,successful,,0.53,0.53,0.52,,T.Morgan,T.Johnson,,,,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson runs 2 yards for a touchdown.
Minnesota,2Q,6,60,36,1,Red Zone,pass,1,successful,,0.56,0.55,0.50,,T.Morgan,T.Johnson,J.Dinson,,1,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson to AUB 1 for 1 yard (20-J.Dinson).
Minnesota,2Q,6,61,37,2,Red Zone,run,1,successful,0.53,,0.56,0.52,R.Smith,,,,,,,1-R.Smith runs 1 yard for a touchdown.
Minnesota,2Q,6,62,38,2,Red Zone,run,0,not successful,0.50,,0.54,0.53,R.Smith,,,Z.McClain,,1,,1-R.Smith to AUB 1 for no gain (35-Z.McClain).
Minnesota,2Q,6,64,40,3,Red Zone,run,0,not successful,0.47,,0.53,0.54,S.Green,,,Z.McClain,,1,,17-S.Green to AUB 1 for no gain (35-Z.McClain).
Minnesota,2Q,6,65,41,4,Red Zone,pass,1,successful,,0.59,0.54,0.53,,S.Green,B.Witham,,,,, 17-S.Green complete to 85-B.Witham. 85-B.Witham runs 1 yard for a touchdown.
Auburn,2Q,5,68,18,1,Normal,run,-5,not successful,0.00,,0.29,0.43,H.Joiner,,,T.Barber,,1,,22-H.Joiner to AUB 31 for -5 yards (41-T.Barber).
Auburn,2Q,5,69,19,2,Normal,pass,3,not successful,,0.44,0.27,0.40,,B.Nix,S.Williams,S.Renner,,1,,10-B.Nix complete to 18-S.Williams. 18-S.Williams to AUB 34 for 3 yards (90-S.Renner).
Auburn,2Q,5,70,20,3,Normal,pass,24,explosive,,0.50,0.31,0.38,,B.Nix,S.Nigh,C.Williamson,,1,,10-B.Nix complete to 99-S.Nigh. 99-S.Nigh to MIN 42 for 24 yards (6-C.Williamson).
Auburn,2Q,5,71,21,1,Normal,run,2,not successful,0.00,,0.29,0.41,J.Whitlow,,,C.Williamson,W.DeLattiboudere,0.5,0.5,"28-J.Whitlow to MIN 40 for 2 yards (6-C.Williamson,46-W.DeLattiboudere)."
Auburn,2Q,5,72,22,2,Normal,run,3,not successful,0.00,,0.28,0.44,S.Shivers,,,B.St-Juste,,1,,8-S.Shivers to MIN 37 for 3 yards (25-B.St-Juste).
Auburn,2Q,5,73,23,3,Normal,pass,,not successful,,0.45,0.26,0.42,,B.Nix,W.Hastings,,,,,10-B.Nix incomplete. Intended for 33-W.Hastings.
Auburn,2Q,5,74,24,4,Normal,pass,37,explosive,,0.50,0.30,0.40,,B.Nix,S.Cannella,,,,, 10-B.Nix complete to 80-S.Cannella. 80-S.Cannella runs 37 yards for a touchdown.
Minnesota,2Q,7,77,42,1,Normal,run,4,not successful,0.45,,0.53,0.54,R.Smith,,,K.Britt,D.Thomas,0.5,0.5,"1-R.Smith to MIN 29 for 4 yards (33-K.Britt,24-D.Thomas)."
Minnesota,2Q,7,78,43,2,Normal,pass,,not successful,,0.56,0.51,0.53,,T.Morgan,R.Bateman,,,,,2-T.Morgan incomplete. Intended for 13-R.Bateman.
Minnesota,2Q,7,79,44,3,Normal,run,11,successful,0.48,,0.53,0.54,M.Ibrahim,,,O.Pappoe,,1,,24-M.Ibrahim to MIN 40 for 11 yards (10-O.Pappoe).
Minnesota,2Q,7,80,45,1,Normal,pass,29,explosive,,0.58,0.54,0.53,,T.Morgan,T.Johnson,J.Dinson,,1,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson to AUB 31 for 29 yards (20-J.Dinson).
Minnesota,2Q,7,81,46,1,Normal,run,-6,not successful,0.45,,0.52,0.54,R.Smith,,,N.Igbinoghene,,1,,1-R.Smith to AUB 37 for -6 yards (4-N.Igbinoghene).
Minnesota,2Q,7,82,47,2,Normal,run,20,explosive,0.48,,0.53,0.55,M.Ibrahim,,,J.Dinson,,1,,24-M.Ibrahim pushed ob at AUB 17 for 20 yards (20-J.Dinson).
Minnesota,2Q,7,83,48,1,Red Zone,run,6,successful,0.50,,0.55,0.56,R.Smith,,,M.Davidson,,1,,1-R.Smith to AUB 11 for 6 yards (3-M.Davidson).
Minnesota,2Q,7,84,49,2,Red Zone,pass,9,successful,,0.60,0.56,0.55,,T.Morgan,T.Johnson,J.Dinson,,1,,2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson to AUB 2 for 9 yards (20-J.Dinson).
Minnesota,2Q,7,85,50,1,Red Zone,pass,2,successful,,0.62,0.57,0.53,,T.Morgan,T.Johnson,,,,, 2-T.Morgan complete to 6-T.Johnson. 6-T.Johnson runs 2 yards for a touchdown.
