team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Mississippi State,4Q,10,132,58,3,Normal,run,5,not successful,0.32,,0.33,0.63,N.Gibson,,,S.Lee,J.Mayden,0.5,0.5,"21-N.Gibson to BAMA 30 for 5 yards (35-S.Lee,21-J.Mayden)."
Mississippi State,4Q,10,133,59,4,Normal,pass,,not successful,,0.26,0.33,0.62,,T.Stevens,I.Zuber,,,,,7-T.Stevens incomplete. Intended for 12-I.Zuber.
Alabama,4Q,10,134,60,1,Normal,run,14,successful,0.54,,0.57,0.47,T.Shavers,,,B.Cole,T.Williams,0.5,0.5,"14-T.Shavers pushed ob at BAMA 44 for 14 yards (32-B.Cole,13-T.Williams)."
Alabama,4Q,10,135,61,1,Normal,run,7,successful,0.56,,0.57,0.48,B.Robinson,,,T.Williams,J.Crumedy,0.5,0.5,"24-B.Robinson to MSST 49 for 7 yards (13-T.Williams,84-J.Crumedy)."
Alabama,4Q,10,136,62,2,Normal,run,2,not successful,0.54,,0.56,0.49,B.Robinson,,,J.Landrews,T.Washington,0.5,0.5,"24-B.Robinson to MSST 47 for 2 yards (11-J.Landrews,41-T.Washington)."
Alabama,4Q,10,137,63,3,Normal,run,20,explosive,0.56,,0.57,0.50,B.Robinson,,,S.Preston,,1,,24-B.Robinson pushed ob at MSST 27 for 20 yards (12-S.Preston).
Alabama,4Q,10,138,64,1,Normal,run,1,not successful,0.54,,0.56,0.51,K.Robinson,,,F.Lovett,,1,,2-K.Robinson to MSST 26 for 1 yard (54-F.Lovett).
Alabama,4Q,10,139,65,2,Normal,pass,,not successful,,0.54,0.55,0.50,,M.Jones,T.Shavers,,,,,10-M.Jones incomplete. Intended for 14-T.Shavers.
Alabama,4Q,10,140,66,3,Normal,pass,,not successful,,0.52,0.54,0.49,,M.Jones,K.Robinson,,,,,10-M.Jones incomplete. Intended for 2-K.Robinson.
Alabama,4Q,10,141,67,4,Normal,pass,,not successful,,0.50,0.53,0.48,,M.Jones,S.Bolden,,,,,10-M.Jones incomplete. Intended for 18-S.Bolden.
Mississippi State,4Q,11,142,60,1,Normal,run,2,not successful,0.31,,0.32,0.63,T.Stevens,,,B.Young,S.Wynn,0.5,0.5,"7-T.Stevens scrambles to MSST 28 for 2 yards (47-B.Young,90-S.Wynn)."
Mississippi State,4Q,11,143,61,2,Normal,run,4,not successful,0.30,,0.31,0.63,N.Gibson,,,C.Barmore,S.Wynn,0.5,0.5,"21-N.Gibson to MSST 32 for 4 yards (58-C.Barmore,90-S.Wynn)."
Mississippi State,4Q,11,144,62,3,Normal,run,20,explosive,0.32,,0.33,0.64,N.Gibson,,,A.Kaho,,1,,21-N.Gibson pushed ob at BAMA 48 for 20 yards (10-A.Kaho).
Mississippi State,4Q,11,145,63,1,Normal,pass,,not successful,,0.25,0.32,0.63,,T.Stevens,G.Spivey,,,,,7-T.Stevens incomplete. Intended for 11-G.Spivey.
Mississippi State,4Q,11,146,64,2,Normal,pass,3,not successful,,0.24,0.32,0.62,,T.Stevens,L.Witherspoon,J.Mayden,T.Diggs,0.5,0.5,"7-T.Stevens complete to 22-L.Witherspoon. 22-L.Witherspoon pushed ob at BAMA 45 for 3 yards (21-J.Mayden,7-T.Diggs)."
Mississippi State,4Q,11,147,65,3,Normal,run,1,not successful,0.31,,0.31,0.63,N.Gibson,,,C.Barmore,,1,,21-N.Gibson to BAMA 44 for 1 yard (58-C.Barmore).
Mississippi State,4Q,11,148,66,4,Normal,pass,-8,not successful,,0.23,0.31,0.61,,T.Stevens,,B.Davis,,1,,7-T.Stevens sacked at MSST 48 for -8 yards (1-B.Davis).
Alabama,4Q,11,149,68,1,Normal,run,0,not successful,0.52,,0.52,0.49,K.Robinson,,,K.Jones,,1,,2-K.Robinson to MSST 48 for no gain (52-K.Jones).
Alabama,4Q,11,150,69,2,Normal,run,9,successful,0.53,,0.53,0.50,K.Robinson,,,J.Landrews,E.Thompson,0.5,0.5,"2-K.Robinson to MSST 39 for 9 yards (11-J.Landrews,40-E.Thompson)."
