team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Notre Dame,2Q,4,40,23,2,Red Zone,run,4,not successful,0.40,,0.40,0.75,K.Williams,,,J.Jobe,,1,, 23-K.Williams to BAMA 12 for 4 yards (28-J.Jobe). 
Notre Dame,2Q,4,41,24,3,Red Zone,run,3,successful,0.44,,0.43,0.76,K.Williams,,,J.Jobe,,1,, 23-K.Williams to BAMA 9 for 3 yards (28-J.Jobe). 
Notre Dame,2Q,4,42,25,1,Red Zone,run,0,not successful,0.41,,0.41,0.77,K.Williams,,,C.Harris,,1,, 23-K.Williams to BAMA 9 for no gain (8-C.Harris). 
Notre Dame,2Q,4,43,26,2,Red Zone,pass,6,not successful,,0.33,0.39,0.74,,I.Book,K.Williams,D.Hellams,D.Moses,0.5,0.5," 12-I.Book complete to 23-K.Williams. 23-K.Williams to BAMA 3 for 6 yards (29-D.Hellams,32-D.Moses). "
Notre Dame,2Q,4,44,27,3,Red Zone,run,2,not successful,0.39,,0.38,0.75,I.Book,,,C.Barmore,,1,, 12-I.Book to BAMA 1 for 2 yards (58-C.Barmore). 
Notre Dame,2Q,4,45,28,4,Red Zone,run,1,successful,0.42,,0.40,0.76,K.Williams,,,,,,, 23-K.Williams runs 1 yard for a touchdown. 
Alabama,2Q,3,48,13,1,Normal,run,6,successful,1.00,,0.92,0.31,M.Jones,,,,,,, 10-M.Jones scrambles to BAMA 22 for 6 yards. 
Alabama,2Q,3,49,14,2,Normal,pass,3,successful,,0.90,0.93,0.29,,M.Jones,J.Metchie,D.White,,1,, 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to BAMA 25 for 3 yards (40-D.White). 
Alabama,2Q,3,50,15,3,Normal,run,2,successful,1.00,,0.93,0.33,M.Jones,,,O.Oghoufo,,1,, 10-M.Jones to BAMA 27 for 2 yards (29-O.Oghoufo). 
Alabama,2Q,3,51,16,1,Normal,pass,24,explosive,,0.91,0.94,0.31,,M.Jones,D.Smith,S.Crawford,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to ND 49 for 24 yards (20-S.Crawford). 
Alabama,2Q,3,52,17,1,Normal,pass,15,explosive,,0.92,0.94,0.29,,M.Jones,J.Billingsley,S.Crawford,,1,, 10-M.Jones complete to 19-J.Billingsley. 19-J.Billingsley to ND 34 for 15 yards (20-S.Crawford). 
