team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Western Carolina,1Q,3,33,15,2,Normal,run,1,not successful,0.38,,0.53,0.57,D.Spencer,,,J.Mayden,T.Musika,0.5,0.5,"20-D.Spencer to BAMA 42 for 1 yard (21-J.Mayden,91-T.Musika)."
Western Carolina,1Q,3,34,16,3,Normal,pass,-8,not successful,,0.57,0.50,0.53,,T.Adams,,A.Jennings,,1,,12-T.Adams sacked at BAMA 50 for -8 yards (33-A.Jennings).
Alabama,1Q,4,36,13,1,Normal,run,1,not successful,0.50,,0.58,0.50,N.Harris,,,T.Childers,,1,,22-N.Harris to BAMA 3 for 1 yard (27-T.Childers).
Alabama,1Q,4,37,14,2,Normal,run,7,successful,0.57,,0.62,0.54,N.Harris,,,J.White,,1,,22-N.Harris to BAMA 10 for 7 yards (22-J.White).
Alabama,2Q,5,38,15,3,Normal,run,0,not successful,0.50,,0.57,0.57,N.Harris,,,T.Childers,T.Harris,0.5,0.5,"22-N.Harris to BAMA 10 for no gain (27-T.Childers,37-T.Harris)."
Western Carolina,2Q,4,41,18,1,Normal,pass,,not successful,,0.50,0.47,0.50,,T.Adams,C.Bardall,,,,,12-T.Adams incomplete. Intended for 86-C.Bardall.
Western Carolina,2Q,4,42,19,2,Normal,run,1,not successful,0.33,,0.44,0.53,C.Young,,,S.Wynn,,1,,5-C.Young to BAMA 37 for 1 yard (90-S.Wynn).
Western Carolina,2Q,4,43,20,3,Normal,pass,,not successful,,0.44,0.42,0.50,,T.Adams,T.Adams,X.McKinney,,,,"12-T.Adams complete to 12-T.Adams. 12-T.Adams to BAMA 37, FUMBLES (15-X.McKinney). 2-P.Surtain to BAMA 37 for no gain."
Alabama,2Q,6,44,18,1,Normal,pass,44,explosive,,0.71,0.60,0.53,,M.Jones,J.Jeudy,C.Gadie,,1,,10-M.Jones complete to 4-J.Jeudy. 4-J.Jeudy to WC 19 for 44 yards (7-C.Gadie).
Alabama,2Q,6,45,19,1,Red Zone,penalty,-10,not successful,,,0.56,,,,,L.Dickerson,,1,,"24-B.Robinson to WC 17 for 2 yards (69-L.Dickerson). Penalty on BAMA 69-L.Dickerson, Holding, 10 yards, enforced at WC 17."
Alabama,2Q,6,46,20,1,Normal,pass,17,explosive,,0.75,0.59,0.50,,M.Jones,J.Metchie,M.Murphy,R.Jones,0.5,0.5,"10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to WC 10 for 17 yards (30-M.Murphy,17-R.Jones)."
Alabama,2Q,6,47,21,2,Red Zone,run,1,successful,0.56,,0.61,0.53,B.Robinson,,,T.Childers,,1,,24-B.Robinson to WC 9 for 1 yard (27-T.Childers).
Alabama,2Q,6,48,22,1,Red Zone,run,4,not successful,0.50,,0.58,0.56,M.Jones,,,T.Harris,,1,,10-M.Jones to WC 5 for 4 yards (37-T.Harris).
Alabama,2Q,6,49,23,2,Red Zone,run,5,successful,0.55,,0.60,0.58,B.Robinson,,,,,,, 24-B.Robinson runs 5 yards for a touchdown.
Western Carolina,2Q,5,52,21,1,Normal,run,2,not successful,0.30,,0.40,0.53,D.Spencer,,,C.Harris,,1,,20-D.Spencer to WC 27 for 2 yards (8-C.Harris).
Western Carolina,2Q,5,53,22,2,Normal,run,1,not successful,0.27,,0.38,0.55,D.Spencer,,,S.Lee,J.Mayden,0.5,0.5,"20-D.Spencer to WC 28 for 1 yard (35-S.Lee,21-J.Mayden)."
Western Carolina,2Q,5,54,23,3,Normal,run,5,not successful,0.25,,0.36,0.57,D.Spencer,,,B.Young,,1,,20-D.Spencer to WC 33 for 5 yards (47-B.Young).
Alabama,2Q,7,56,24,1,Normal,run,2,not successful,0.50,,0.57,0.60,N.Harris,,,T.Childers,T.Harris,0.5,0.5,"22-N.Harris to BAMA 37 for 2 yards (27-T.Childers,37-T.Harris)."
Alabama,2Q,7,57,25,2,Normal,pass,14,successful,,0.78,0.59,0.57,,M.Jones,D.Smith,M.Murphy,,1,,10-M.Jones complete to 6-D.Smith. 6-D.Smith to WC 49 for 14 yards (30-M.Murphy).
Alabama,2Q,7,58,26,1,Normal,pass,37,explosive,,0.80,0.61,0.55,,M.Jones,J.Waddle,C.Gadie,,1,,10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to WC 12 for 37 yards (7-C.Gadie).
Alabama,2Q,7,59,27,1,Red Zone,pass,12,successful,,0.82,0.63,0.52,,M.Jones,N.Harris,,,,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris runs 12 yards for a touchdown.
Western Carolina,2Q,6,62,25,1,Normal,pass,15,explosive,,0.50,0.39,0.55,,T.Adams,O.Cosenke,J.Eboigbe,,1,,12-T.Adams complete to 84-O.Cosenke. 84-O.Cosenke to WC 40 for 15 yards (92-J.Eboigbe).
Western Carolina,2Q,6,63,26,1,Normal,run,2,not successful,0.23,,0.38,0.57,D.Spencer,,,X.McKinney,,1,,20-D.Spencer to WC 42 for 2 yards (15-X.McKinney).
Western Carolina,2Q,6,64,27,2,Normal,run,-3,not successful,0.21,,0.36,0.58,C.Young,,,C.Barmore,T.Musika,0.5,0.5,"5-C.Young to WC 39 for -3 yards (58-C.Barmore,91-T.Musika)."
Western Carolina,2Q,6,65,28,3,Normal,pass,-9,not successful,,0.45,0.35,0.56,,T.Adams,,A.Jennings,C.Barmore,0.5,0.5,"12-T.Adams sacked at WC 30 for -9 yards (33-A.Jennings,58-C.Barmore)."
Alabama,2Q,8,68,28,1,Normal,pass,54,explosive,,0.83,0.64,0.50,,M.Jones,J.Waddle,,,,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle runs 54 yards for a touchdown.
Western Carolina,2Q,7,71,31,1,Normal,run,1,not successful,0.20,,0.33,0.58,D.Spencer,,,C.Harris,S.Lee,0.5,0.5,"20-D.Spencer to WC 26 for 1 yard (8-C.Harris,35-S.Lee)."
Western Carolina,2Q,7,72,32,2,Normal,pass,-7,not successful,,0.42,0.32,0.56,,W.Jones,,B.Young,,1,,15-W.Jones sacked at WC 19 for -7 yards (47-B.Young).
