team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,1Q,3,31,19,1,Red Zone,run,1,successful,0.78,,0.83,0.50,M.Jones,,,,,,, 10-M.Jones runs 1 yard for a touchdown. 
Tennessee,1Q,3,34,10,1,Normal,pass,8,successful,,0.67,0.25,0.63,,J.Guarantano,P.Fant,P.Surtain,,1,, 2-J.Guarantano complete to 88-P.Fant. 88-P.Fant pushed ob at TEN 33 for 8 yards (2-P.Surtain). 
Tennessee,1Q,3,36,12,2,Normal,pass,11,successful,,0.75,0.33,0.56,,J.Guarantano,J.Palmer,P.Surtain,,1,, 2-J.Guarantano complete to 5-J.Palmer. 5-J.Palmer to TEN 39 for 11 yards (2-P.Surtain). 
Tennessee,1Q,3,37,13,1,Normal,run,11,successful,0.17,,0.40,0.60,E.Gray,,,W.Anderson,,1,, 3-E.Gray to BAMA 50 for 11 yards (31-W.Anderson). 
Tennessee,1Q,3,38,14,1,Normal,run,4,not successful,0.14,,0.36,0.64,E.Gray,,,P.Mathis,,1,, 3-E.Gray to BAMA 46 for 4 yards (48-P.Mathis). 
Tennessee,1Q,3,39,15,2,Normal,run,1,not successful,0.13,,0.33,0.67,E.Gray,,,B.Young,C.Harris,0.5,0.5," 3-E.Gray to BAMA 45 for 1 yard (47-B.Young,8-C.Harris). "
Tennessee,1Q,3,40,16,3,Normal,run,9,successful,0.22,,0.38,0.69,E.Gray,,,D.Wright,,1,, 3-E.Gray to BAMA 36 for 9 yards (3-D.Wright). 
Tennessee,1Q,3,41,17,1,Normal,run,2,not successful,0.20,,0.36,0.71,E.Gray,,,D.Moses,,1,, 3-E.Gray to BAMA 34 for 2 yards (32-D.Moses). 
Tennessee,2Q,4,42,18,2,Normal,pass,,not successful,,0.60,0.33,0.67,,J.Guarantano,J.Palmer,,,,, 2-J.Guarantano incomplete. Intended for 5-J.Palmer. 
Tennessee,2Q,4,43,19,3,Normal,run,11,successful,0.27,,0.38,0.69,T.Chandler,,,C.Harris,,1,, 8-T.Chandler to BAMA 23 for 11 yards (8-C.Harris). 
Tennessee,2Q,4,44,20,1,Normal,run,2,not successful,0.25,,0.35,0.71,T.Chandler,,,C.Barmore,B.Young,0.5,0.5," 8-T.Chandler to BAMA 21 for 2 yards (58-C.Barmore,47-B.Young). "
