team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Alabama,2Q,6,81,36,1,Red Zone,pass,9,successful,,0.70,0.66,0.34,,M.Jones,J.Metchie,,,,," 10-M.Jones incomplete. Intended for 8-J.Metchie. Penalty on OSU 7-S.Banks, Pass interference, 9 yards, enforced at OSU 14. No Play. "
Alabama,2Q,6,82,37,1,Red Zone,pass,5,successful,,0.71,0.67,0.33,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 5 yards for a touchdown. 
Ohio State,2Q,6,85,34,1,Normal,pass,,not successful,,0.43,0.43,0.52,,J.Fields,M.Teague,,,,, 1-J.Fields incomplete. Intended for 33-M.Teague. 
Ohio State,2Q,6,86,35,2,Normal,pass,,not successful,,0.40,0.42,0.50,,J.Fields,G.Wilson,,,,, 1-J.Fields incomplete. Intended for 5-G.Wilson. 
Ohio State,2Q,6,87,36,3,Normal,pass,4,not successful,,0.38,0.41,0.48,,J.Fields,M.Crowley,C.Harris,,1,, 1-J.Fields complete to 24-M.Crowley. 24-M.Crowley to OSU 29 for 4 yards (8-C.Harris). 
Alabama,2Q,7,89,38,1,Normal,pass,14,successful,,0.72,0.68,0.32,,M.Jones,N.Harris,J.Proctor,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to OSU 46 for 14 yards (41-J.Proctor). 
Alabama,2Q,7,90,39,1,Normal,pass,4,not successful,,0.69,0.66,0.32,,M.Jones,N.Harris,J.Cooper,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris pushed ob at OSU 42 for 4 yards (0-J.Cooper). 
Alabama,2Q,7,91,40,2,Normal,pass,42,explosive,,0.70,0.67,0.31,,M.Jones,D.Smith,,,,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith runs 42 yards for a touchdown. 
Ohio State,2Q,7,94,38,1,Normal,run,3,not successful,0.38,,0.39,0.50,M.Crowley,,,B.Branch,,1,, 24-M.Crowley to OSU 28 for 3 yards (14-B.Branch). 
Ohio State,2Q,7,96,40,2,Normal,run,3,not successful,0.35,,0.38,0.52,M.Crowley,,,W.Anderson,,1,, 24-M.Crowley to OSU 21 for 3 yards (31-W.Anderson). 
Ohio State,2Q,7,97,41,3,Normal,run,2,not successful,0.33,,0.37,0.53,M.Crowley,,,L.Ray,W.Anderson,0.5,0.5," 24-M.Crowley to OSU 23 for 2 yards (18-L.Ray,31-W.Anderson). "
Alabama,2Q,8,99,41,1,Normal,pass,6,successful,,0.71,0.68,0.30,,M.Jones,J.Metchie,H.Garrett,,1,, 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to BAMA 34 for 6 yards (92-H.Garrett). 
Alabama,2Q,8,100,42,2,Normal,pass,10,successful,,0.72,0.68,0.29,,M.Jones,N.Harris,B.Browning,,1,, 10-M.Jones complete to 22-N.Harris. 22-N.Harris to BAMA 44 for 10 yards (5-B.Browning). 
Alabama,2Q,8,101,43,1,Normal,pass,7,successful,,0.73,0.69,0.29,,M.Jones,S.Bolden,,,,, 10-M.Jones complete to 18-S.Bolden. 18-S.Bolden to OSU 49 for 7 yards. 
Alabama,2Q,8,103,45,2,Normal,pass,,not successful,,0.71,0.67,0.28,,M.Jones,X.Williams,,,,, 10-M.Jones incomplete. Intended for 3-X.Williams. 
Alabama,2Q,8,104,46,3,Normal,pass,,not successful,,0.69,0.66,0.27,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,3Q,9,107,48,1,Normal,run,13,successful,0.62,,0.67,0.29,N.Harris,,,J.Hilliard,,1,, 22-N.Harris to BAMA 36 for 13 yards (47-J.Hilliard). 
Alabama,3Q,9,108,49,1,Normal,pass,,not successful,,0.67,0.65,0.28,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,3Q,9,109,50,2,Normal,run,4,not successful,0.57,,0.64,0.30,N.Harris,,,P.Werner,,1,, 22-N.Harris to BAMA 40 for 4 yards (20-P.Werner). 
Alabama,3Q,9,110,51,3,Normal,pass,9,successful,,0.68,0.65,0.29,,M.Jones,J.Metchie,S.Banks,,1,, 10-M.Jones complete to 8-J.Metchie. 8-J.Metchie to BAMA 49 for 9 yards (7-S.Banks). 
