team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Auburn,1Q,2,15,5,1,Normal,run,1,not successful,0.00,,0.00,0.25,J.Whitlow,,,C.Miller,M.Wilson,0.5,0.5,"28-J.Whitlow to AUB 13 for 1 yard (47-C.Miller,30-M.Wilson)."
Auburn,1Q,2,16,6,2,Normal,run,8,successful,0.50,,0.20,0.40,K.Martin,,,D.Thompson,,1,,9-K.Martin to AUB 21 for 8 yards (14-D.Thompson).
Auburn,1Q,2,17,7,3,Normal,run,4,successful,0.67,,0.33,0.50,K.Martin,,,S.Carter,I.Buggs,0.5,0.5,"9-K.Martin to AUB 25 for 4 yards (5-S.Carter,49-I.Buggs)."
Auburn,1Q,2,18,8,1,Normal,penalty,-10,not successful,,,0.29,,,,,,,,,"25-S.Shivers to AUB 26 for 1 yard. Penalty on AUB 80-S.Cannella, Holding, 10 yards, enforced at AUB 26."
Auburn,1Q,2,20,10,1,Normal,pass,,not successful,,0.00,0.25,0.43,,J.Stidham,J.Whitlow,,,,,8-J.Stidham incomplete. Intended for 28-J.Whitlow.
Auburn,1Q,2,21,11,2,Normal,pass,1,not successful,,0.00,0.22,0.38,,J.Stidham,R.Davis,L.Ray,X.McKinney,0.5,0.5,"8-J.Stidham complete to 23-R.Davis. 23-R.Davis to AUB 9 for 1 yard (89-L.Ray,15-X.McKinney)."
Auburn,1Q,2,22,12,3,Normal,run,0,not successful,0.50,,0.20,0.44,J.Whitlow,,,C.Miller,,1,,28-J.Whitlow to AUB 9 for no gain (47-C.Miller).
Alabama,1Q,2,24,10,1,Normal,pass,,not successful,,0.40,0.50,0.38,,T.Tagovailoa,J.Jeudy,,,,,13-T.Tagovailoa incomplete. Intended for 4-J.Jeudy.
Alabama,1Q,2,25,11,2,Normal,pass,21,explosive,,0.50,0.56,0.33,,T.Tagovailoa,H.Ruggs,J.Davis,,1,,13-T.Tagovailoa complete to 11-H.Ruggs. 11-H.Ruggs to AUB 13 for 21 yards (13-J.Davis).
Alabama,1Q,2,26,12,1,Red Zone,pass,4,not successful,,0.43,0.50,0.30,,T.Tagovailoa,H.Ruggs,D.Davis,D.Thomas,0.5,0.5,"13-T.Tagovailoa complete to 11-H.Ruggs. 11-H.Ruggs pushed ob at AUB 9 for 4 yards (57-D.Davis,24-D.Thomas)."
Alabama,1Q,2,27,13,2,Red Zone,run,2,not successful,0.50,,0.45,0.36,J.Jacobs,,,M.Davidson,D.Davis,0.5,0.5,"8-J.Jacobs to AUB 7 for 2 yards (3-M.Davidson,57-D.Davis)."
Alabama,1Q,2,28,14,3,Red Zone,run,7,successful,0.60,,0.50,0.42,T.Tagovailoa,,,,,,, 13-T.Tagovailoa runs 7 yards for a touchdown.
Auburn,1Q,3,31,14,1,Normal,run,8,successful,0.60,,0.27,0.50,J.Whitlow,,,D.Thompson,,1,,28-J.Whitlow to AUB 35 for 8 yards (14-D.Thompson).
Auburn,1Q,3,32,15,2,Normal,run,4,successful,0.67,,0.33,0.55,J.Whitlow,,,M.Wilson,A.Jennings,0.5,0.5,"28-J.Whitlow to AUB 39 for 4 yards (30-M.Wilson,33-A.Jennings)."
Auburn,1Q,3,33,16,1,Normal,run,8,successful,0.71,,0.38,0.58,J.Whitlow,,,S.Smith,,1,,28-J.Whitlow to AUB 47 for 8 yards (4-S.Smith).
Auburn,1Q,3,34,17,2,Normal,run,1,not successful,0.63,,0.36,0.62,J.Whitlow,,,D.Moses,,1,,28-J.Whitlow to AUB 48 for 1 yard (32-D.Moses).
Auburn,1Q,3,35,18,3,Normal,run,4,successful,0.67,,0.40,0.64,J.Whitlow,,,S.Smith,L.Ray,0.5,0.5,"28-J.Whitlow to BAMA 48 for 4 yards (4-S.Smith,89-L.Ray)."
Auburn,1Q,3,36,19,1,Normal,pass,12,successful,,0.17,0.44,0.60,,J.Stidham,R.Davis,M.Wilson,,1,,8-J.Stidham complete to 23-R.Davis. 23-R.Davis to BAMA 36 for 12 yards (30-M.Wilson).
Auburn,1Q,3,37,20,1,Normal,pass,-3,not successful,,0.14,0.41,0.56,,J.Stidham,,L.Ray,,1,,8-J.Stidham sacked at BAMA 39 for -3 yards (89-L.Ray).
Auburn,1Q,3,38,21,2,Normal,pass,,not successful,,0.13,0.39,0.53,,J.Stidham,A.Schwartz,,,,,8-J.Stidham incomplete. Intended for 5-A.Schwartz.
Auburn,1Q,3,39,22,3,Normal,pass,25,explosive,,0.22,0.42,0.50,,J.Stidham,J.Whitlow,P.Surtain,,1,,8-J.Stidham complete to 28-J.Whitlow. 28-J.Whitlow pushed ob at BAMA 14 for 25 yards (2-P.Surtain).
Auburn,1Q,3,40,23,1,Red Zone,no play,5,successful,,,0.45,,,,,L.Ray,,1,,"28-J.Whitlow to BAMA 14 for no gain (89-L.Ray). Team penalty on BAMA, 12 men in the huddle, 5 yards, enforced at BAMA 14. No Play."
Auburn,1Q,3,41,24,1,Red Zone,run,9,successful,0.70,,0.48,0.53,A.Schwartz,,,,,,, 5-A.Schwartz runs 9 yards for a touchdown.
Alabama,1Q,3,44,15,1,Normal,run,1,not successful,0.50,,0.46,0.46,N.Harris,,,T.Truesdell,,1,,22-N.Harris to BAMA 36 for 1 yard (94-T.Truesdell).
Alabama,1Q,3,45,16,2,Normal,pass,4,not successful,,0.38,0.43,0.43,,T.Tagovailoa,D.Smith,J.Dean,,1,,13-T.Tagovailoa complete to 6-D.Smith. 6-D.Smith pushed ob at BAMA 40 for 4 yards (12-J.Dean).
Alabama,1Q,3,46,17,3,Normal,run,21,explosive,0.57,,0.47,0.47,T.Tagovailoa,,,D.Thomas,,1,,"13-T.Tagovailoa scrambles, pushed ob at AUB 39 for 21 yards (24-D.Thomas)."
Alabama,1Q,3,47,18,1,Normal,pass,2,not successful,,0.33,0.44,0.44,,T.Tagovailoa,N.Harris,D.Williams,,1,,13-T.Tagovailoa complete to 22-N.Harris. 22-N.Harris to AUB 37 for 2 yards (49-D.Williams).
Alabama,1Q,3,48,19,2,Normal,pass,15,successful,,0.40,0.47,0.41,,T.Tagovailoa,J.Jacobs,,,,,"13-T.Tagovailoa complete to 8-J.Jacobs. 8-J.Jacobs pushed ob at AUB 30 for 7 yards. Penalty on AUB 57-D.Davis, Facemasking, 15 yards, enforced at AUB 30."
Alabama,2Q,4,49,20,1,Red Zone,run,1,not successful,0.50,,0.44,0.44,N.Harris,,,S.Monday,D.Brown,0.5,0.5,"22-N.Harris to AUB 14 for 1 yard (21-S.Monday,5-D.Brown)."
Alabama,2Q,4,50,21,2,Red Zone,pass,10,successful,,0.45,0.47,0.42,,T.Tagovailoa,J.Jeudy,J.Davis,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy pushed ob at AUB 4 for 10 yards (13-J.Davis).
Alabama,2Q,4,51,22,1,Red Zone,pass,4,successful,,0.50,0.50,0.40,,T.Tagovailoa,H.Ruggs,,,,, 13-T.Tagovailoa complete to 11-H.Ruggs. 11-H.Ruggs runs 4 yards for a touchdown.
Auburn,2Q,4,54,25,1,Normal,pass,-2,not successful,,0.20,0.45,0.50,,J.Stidham,R.Davis,S.Carter,X.McKinney,0.5,0.5,"8-J.Stidham complete to 23-R.Davis. 23-R.Davis to AUB 23 for -2 yards (5-S.Carter,15-X.McKinney)."
Auburn,2Q,4,55,26,2,Normal,pass,,not successful,,0.18,0.43,0.48,,J.Stidham,,,,,,8-J.Stidham incomplete.
Auburn,2Q,4,57,28,3,Normal,pass,,not successful,,0.17,0.42,0.45,,J.Stidham,S.Williams,,,,,8-J.Stidham incomplete. Intended for 18-S.Williams.
Alabama,2Q,5,59,23,1,Normal,pass,11,successful,,0.54,0.52,0.38,,T.Tagovailoa,D.Harris,K.Britt,,1,,13-T.Tagovailoa complete to 34-D.Harris. 34-D.Harris to BAMA 43 for 11 yards (33-K.Britt).
Alabama,2Q,5,60,24,1,Normal,run,8,successful,0.56,,0.55,0.41,D.Harris,,,N.Igbinoghene,D.Williams,0.5,0.5,"34-D.Harris to AUB 49 for 8 yards (4-N.Igbinoghene,49-D.Williams)."
Alabama,2Q,5,61,25,2,Normal,pass,,not successful,,0.50,0.52,0.39,,T.Tagovailoa,I.Smith,,,,,13-T.Tagovailoa incomplete. Intended for 82-I.Smith.
Alabama,2Q,5,62,26,3,Normal,run,13,successful,0.60,,0.54,0.42,J.Jacobs,,,N.Igbinoghene,,1,,8-J.Jacobs pushed ob at AUB 36 for 13 yards (4-N.Igbinoghene).
Alabama,2Q,5,64,28,1,Normal,pass,15,successful,,0.53,0.56,0.40,,T.Tagovailoa,J.Waddle,,,,,"13-T.Tagovailoa incomplete. Intended for 17-J.Waddle. Penalty on AUB 13-J.Davis, Pass interference, 15 yards, enforced at AUB 41. No Play."
Alabama,2Q,5,65,29,1,Normal,run,4,not successful,0.55,,0.54,0.42,D.Harris,,,D.Brown,D.Williams,0.5,0.5,"34-D.Harris to AUB 22 for 4 yards (5-D.Brown,49-D.Williams)."
Alabama,2Q,5,66,30,2,Normal,pass,,not successful,,0.50,0.52,0.41,,T.Tagovailoa,I.Smith,,,,,13-T.Tagovailoa incomplete. Intended for 82-I.Smith.
Alabama,2Q,5,67,31,3,Normal,pass,11,successful,,0.53,0.54,0.39,,T.Tagovailoa,H.Ruggs,N.Igbinoghene,,1,,13-T.Tagovailoa complete to 11-H.Ruggs. 11-H.Ruggs to AUB 11 for 11 yards (4-N.Igbinoghene).
Alabama,2Q,5,68,32,1,Red Zone,pass,0,not successful,,0.50,0.52,0.38,,T.Tagovailoa,J.Jeudy,J.Sherwood,,1,,13-T.Tagovailoa complete to 4-J.Jeudy. 4-J.Jeudy to AUB 11 for no gain (9-J.Sherwood).
Alabama,2Q,5,69,33,2,Red Zone,pass,0,not successful,,0.47,0.50,0.37,,T.Tagovailoa,,D.Davis,J.Sherwood,0.5,0.5,"13-T.Tagovailoa sacked at AUB 21 for -10 yards. Penalty on BAMA 13-T.Tagovailoa, Intentional grounding, 0 yards, enforced at AUB 21. (57-D.Davis,9-J.Sherwood)."
Alabama,2Q,5,70,34,3,Normal,pass,10,not successful,,0.45,0.48,0.35,,T.Tagovailoa,J.Waddle,,,,,13-T.Tagovailoa complete to 17-J.Waddle. 17-J.Waddle to AUB 11 for 10 yards.
Auburn,2Q,5,73,30,1,Normal,pass,,not successful,,0.15,0.40,0.43,,J.Stidham,J.Shenker,,,,,8-J.Stidham incomplete. Intended for 47-J.Shenker.
