team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Missouri,3Q,7,102,44,2,Normal,pass,9,not successful,,0.32,0.34,0.49,,S.Robinson,K.Chism,J.Jobe,,1,, 3-S.Robinson complete to 6-K.Chism. 6-K.Chism to MIZ 27 for 9 yards (28-J.Jobe). 
Missouri,3Q,7,103,45,3,Normal,pass,14,successful,,0.35,0.36,0.47,,S.Robinson,J.Knox,P.Surtain,,1,, 3-S.Robinson complete to 9-J.Knox. 9-J.Knox to MIZ 41 for 14 yards (2-P.Surtain). 
Missouri,3Q,7,104,46,1,Normal,pass,6,successful,,0.38,0.38,0.46,,S.Robinson,D.Parker,W.Anderson,,1,, 3-S.Robinson complete to 82-D.Parker. 82-D.Parker to MIZ 47 for 6 yards (31-W.Anderson). 
Missouri,3Q,7,105,47,2,Normal,run,,not successful,0.32,,0.37,0.48,S.Robinson,,,,,,," 3-S.Robinson to MIZ 37, FUMBLES. 2-P.Surtain to MIZ 37 for no gain. "
Alabama,3Q,8,106,47,1,Normal,run,4,not successful,0.50,,0.50,0.43,N.Harris,,,N.Bolton,T.Williams,0.5,0.5," 22-N.Harris to MIZ 33 for 4 yards (32-N.Bolton,0-T.Williams). "
Alabama,3Q,8,107,48,2,Normal,pass,10,successful,,0.52,0.51,0.42,,M.Jones,D.Smith,D.Nicholson,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to MIZ 23 for 10 yards (11-D.Nicholson). 
Alabama,3Q,8,108,49,1,Normal,run,4,not successful,0.47,,0.50,0.43,N.Harris,,,K.Whiteside,,1,, 22-N.Harris to MIZ 19 for 4 yards (78-K.Whiteside). 
Alabama,3Q,8,109,50,2,Red Zone,run,11,successful,0.50,,0.51,0.44,N.Harris,,,D.Nicholson,,1,, 22-N.Harris to MIZ 8 for 11 yards (11-D.Nicholson). 
Alabama,3Q,8,110,51,1,Red Zone,run,8,successful,0.52,,0.52,0.46,N.Harris,,,,,,, 22-N.Harris runs 8 yards for a touchdown. 
Missouri,3Q,8,113,48,1,Normal,pass,9,successful,,0.41,0.38,0.46,,S.Robinson,N.Hea,D.Wright,,1,, 3-S.Robinson complete to 48-N.Hea. 48-N.Hea to MIZ 34 for 9 yards (3-D.Wright). 
Missouri,3Q,8,114,49,2,Normal,run,5,successful,0.35,,0.40,0.48,L.Rountree,,,D.Wright,,1,, 34-L.Rountree to MIZ 39 for 5 yards (3-D.Wright). 
Missouri,3Q,8,115,50,1,Normal,run,3,not successful,0.33,,0.39,0.49,L.Rountree,,,J.Eboigbe,,1,, 34-L.Rountree to MIZ 42 for 3 yards (92-J.Eboigbe). 
Missouri,3Q,8,116,51,2,Normal,run,6,successful,0.36,,0.40,0.50,L.Rountree,,,P.Mathis,,1,, 34-L.Rountree to MIZ 48 for 6 yards (48-P.Mathis). 
Missouri,3Q,8,117,52,3,Normal,run,2,successful,0.39,,0.41,0.51,L.Rountree,,,W.Anderson,,1,, 34-L.Rountree to MIZ 50 for 2 yards (31-W.Anderson). 
Missouri,3Q,8,118,53,1,Normal,run,1,not successful,0.38,,0.40,0.52,T.Badie,,,C.Harris,,1,, 1-T.Badie to BAMA 49 for 1 yard (8-C.Harris). 
Missouri,3Q,8,119,54,2,Normal,pass,9,successful,,0.43,0.42,0.51,,S.Robinson,T.Dove,D.Wright,,1,, 3-S.Robinson complete to 86-T.Dove. 86-T.Dove to BAMA 40 for 9 yards (3-D.Wright). 
Missouri,3Q,8,120,55,1,Normal,run,1,not successful,0.36,,0.41,0.52,T.Badie,,,W.Anderson,,1,, 1-T.Badie to BAMA 39 for 1 yard (31-W.Anderson). 
Missouri,3Q,8,121,56,2,Normal,pass,-1,not successful,,0.42,0.40,0.51,,S.Robinson,D.Parker,C.Harris,,1,, 3-S.Robinson complete to 82-D.Parker. 82-D.Parker to BAMA 40 for -1 yard (8-C.Harris). 
Missouri,3Q,8,122,57,3,Normal,run,6,not successful,0.35,,0.39,0.52,L.Rountree,,,D.Moses,,1,, 34-L.Rountree to BAMA 34 for 6 yards (32-D.Moses). 
Missouri,3Q,8,123,58,4,Normal,pass,12,successful,,0.44,0.40,0.51,,S.Robinson,B.Banister,D.Wright,,1,, 3-S.Robinson complete to 11-B.Banister. 11-B.Banister to BAMA 22 for 12 yards (3-D.Wright). 
